movieId,title_tmdb,genres,actors,directors,overview,original_language,poster_path,avg_rating,total_rating_users,popularity_score,imdbId,tmdbId
1332,The Believers,Horror|Thriller,Martin Sheen|Helen Shaver|Harley Cross|Robert Loggia|Elizabeth Wilson,John Schlesinger,"Mourning the accidental death of his wife and having just moved to New York with his young son, laconic police psychologist Cal Jamison is reluctantly drawn into a series of grisly, ritualistic murders involving the immolation of two youths.",en,https://image.tmdb.org/t/p/w500/wMDOgjHoDdKKj3UNZzjP8AW0wxR.jpg,3.6666666666666665,3.0,5.083079324106265,92632,32076.0
1333,The Birds,Horror|Thriller,Tippi Hedren|Rod Taylor|Jessica Tandy|Suzanne Pleshette|Veronica Cartwright,Alfred Hitchcock,Thousands of birds flock into a seaside town and terrorize the residents in a series of deadly attacks.,en,https://image.tmdb.org/t/p/w500/eClg8QPg8mwB6INIC4pyR5pAbDr.jpg,3.602272727272727,44.0,13.712636468831718,56869,571.0
1334,The Blob,Horror|Sci-Fi,Steve McQueen|Aneta Corsaut|Earl Rowe|John Benson|Robert Fields,Irvin S. Yeaworth Jr.,"A drive-in favorite, this sci-fi classic follows teenagers Steve and his best girl, Jane, as they try to protect their hometown from a gelatinous alien life form that engulfs everything it touches. The first to discover the substance and live to tell about it, Steve and Jane witness the blob destroying an elderly man, then it growing to a terrifying size. But no one else has seen the goo, and policeman Dave refuses to believe the kids without proof.",en,https://image.tmdb.org/t/p/w500/ctOwn1Ibg3SjDG4WulvFvSH0PRT.jpg,3.0,6.0,5.8377304471659395,51418,8851.0
1335,Blood Beach,Horror|Mystery,David Huffman|Marianna Hill|Burt Young|John Saxon|Otis Young,Jeffrey Bloom,"Something or someone is attacking people one by one on the beach. Some of them are mutilated, but most of them are sucked into the sand, disappearing without a trace. What is the creature responsible? Where does it live, and where did it come from? And is there any chance of it reproducing? Meanwhile, David Huffman and Mariana Hill are once-almost-married old friends, reunited over the death of her mother on the beach, and searching for clues in the abandoned buildings where they used to play when they were young.",en,https://image.tmdb.org/t/p/w500/3BfSQmwTm8LGv2KZKcDJnFuBbIC.jpg,1.0,1.0,0.6931471805599453,82083,37843.0
1336,Body Parts,Horror|Thriller,Jeff Fahey|Lindsay Duncan|Kim Delaney|Zakes Mokae|Brad Dourif,Eric Red,"A criminal psychologist loses his arm in a car crash, and becomes one of three patients to have their missing limbs replaced by those belonging to an executed serial killer. One of them dies violently, and disturbing occurrences start happening to the surviving two.",en,https://image.tmdb.org/t/p/w500/8hFSFiLMy0wnyVaaJ4EHFlPD1yf.jpg,1.0,1.0,0.6931471805599453,101492,32146.0
1337,The Body Snatcher,Drama|Horror|Thriller,Boris Karloff|Bela Lugosi|Henry Daniell|Edith Atwater|Russell Wade,Robert Wise,"Edinburgh, 1831. Among those who undertake the illegal trade of grave robbery is Gray, ostensibly a cab driver. Formerly a medical student convicted of grave robbery, Gray holds a grudge against Dr. MacFarlane who had escaped detection and punishment.",en,https://image.tmdb.org/t/p/w500/1dOCP2ahMVlA95SivxhEdVvcXZE.jpg,4.5,1.0,3.119162312519754,37549,30346.0
1339,Bram Stoker's Dracula,Fantasy|Horror|Romance|Thriller,Gary Oldman|Winona Ryder|Anthony Hopkins|Keanu Reeves|Sadie Frost,Francis Ford Coppola,"Centuries-old vampire Count Dracula travels to Victorian London, where he becomes obsessed with Mina Murray—the fiancée of his solicitor, Jonathan Harker—believing her to be the reincarnation of his long-lost love.",en,https://image.tmdb.org/t/p/w500/n39glC4GkBeCbwdenES8ZBodim8.jpg,3.4655172413793105,29.0,11.786908167484366,103874,6114.0
1340,Bride of Frankenstein,Drama|Horror|Sci-Fi,Boris Karloff|Colin Clive|Valerie Hobson|Ernest Thesiger|Elsa Lanchester,James Whale,"Dr. Frankenstein and his monster both turn out to be alive, not killed as previously believed. Dr. Frankenstein wants to get out of the evil experiment business, but when a mad scientist, Dr. Pretorius, kidnaps his wife, Dr. Frankenstein agrees to help him create a new creature.",en,https://image.tmdb.org/t/p/w500/oCiHPp7ZiVFjdawRXAmhW1RTetn.jpg,3.1666666666666665,3.0,4.38993214354632,26138,229.0
1341,Burnt Offerings,Horror,Karen Black|Oliver Reed|Burgess Meredith|Bette Davis|Eileen Heckart,Dan Curtis,"A couple and their twelve-year-old son move into a giant house for the summer where things aren’t quite what they seem. Every time someone gets hurt on the grounds, the beat-up house seems to repair itself…",en,https://image.tmdb.org/t/p/w500/2ipG69lXOjGMX7F7qxJQzUoiUsd.jpg,3.75,2.0,4.119796082505411,74258,13549.0
1342,Candyman,Horror|Thriller,Virginia Madsen|Tony Todd|Xander Berkeley|Kasi Lemmons|Vanessa Williams,Bernard Rose,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.",en,https://image.tmdb.org/t/p/w500/jQtgkgDZE7egMq532sOt83DnT83.jpg,2.5,11.0,6.212266624470001,103919,9529.0
1343,Cape Fear,Thriller,Robert De Niro|Nick Nolte|Jessica Lange|Juliette Lewis|Joe Don Baker,Martin Scorsese,"Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, Bible-quoting, psychotic rapist. What do they have in common? 14 years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.",en,https://image.tmdb.org/t/p/w500/meJZAAuVcjic2ipvbOPz5UlE4P9.jpg,3.78,25.0,12.315604913721202,101540,1598.0
1344,Cape Fear,Crime|Drama|Thriller,Gregory Peck|Robert Mitchum|Polly Bergen|Martin Balsam|Lori Martin,J. Lee Thompson,"Sam Bowden witnesses a rape committed by Max Cady and testifies against him. When released after 8 years in prison, Cady begins stalking Bowden and his family but is always clever enough not to violate the law.",en,https://image.tmdb.org/t/p/w500/xDqaHjMbnebtB05QWgAR8wW86sb.jpg,3.9642857142857144,14.0,10.735484725798047,55824,11349.0
1345,Carrie,Drama|Fantasy|Horror|Thriller,Sissy Spacek|Piper Laurie|Amy Irving|William Katt|John Travolta,Brian De Palma,"Withdrawn and sensitive teen Carrie White faces taunting from classmates at school and abuse from her fanatically pious mother. When strange occurrences start happening around Carrie, she begins to suspect that she has supernatural powers.",en,https://image.tmdb.org/t/p/w500/uc3OvgmbnYaS5Y0BOjSmC1EmSz1.jpg,3.3472222222222223,36.0,12.08654467982303,74285,7340.0
1346,Cat People,Drama|Fantasy|Horror,Nastassja Kinski|Malcolm McDowell|John Heard|Annette O'Toole|Ruby Dee,Paul Schrader,"After years of separation, Irena Gallier and her minister brother, Paul, reunite in New Orleans. When zoologists capture a wild panther, Irena is drawn to the cat – and zoo curator Oliver to her. Soon, Paul will have to reveal the family secret: that when sexually aroused, they revert into predatory jungle cats.",en,https://image.tmdb.org/t/p/w500/nYcQnkbTD4LDmp11HCReQuUoMKD.jpg,2.8125,8.0,6.179694123758117,83722,6217.0
1347,A Nightmare on Elm Street,Horror|Thriller,Heather Langenkamp|Robert Englund|Johnny Depp|John Saxon|Ronee Blakley,Wes Craven,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...",en,https://image.tmdb.org/t/p/w500/avHGIO93jgCZLf33ec2aahgZJX6.jpg,3.0,27.0,9.996613530525611,87800,377.0
1348,Nosferatu,Horror,Max Schreck|Gustav von Wangenheim|Greta Schröder|Georg H. Schnell|Ruth Landshoff,F. W. Murnau,"The mysterious Count Orlok summons an happily married real estate agent to his castle, located up in the Transylvanian's mountains, to finalise a deal full of terrifying consequences.",de,https://image.tmdb.org/t/p/w500/zv7J85D8CC9qYagAEhPM63CIG6j.jpg,3.53125,16.0,10.004784621198514,13442,653.0
1349,Nosferatu in Venice,Horror,Klaus Kinski|Christopher Plummer|Donald Pleasence|Barbara De Rossi|Anne Knecht,Augusto Caminito,"Professor Paris Catalano visits Venice, to investigate the last known appearance of the famous vampire Nosferatu during the carnival of 1786.",it,https://image.tmdb.org/t/p/w500/9WoZrEl55sPbyd1OKieidPa1CRR.jpg,5.0,1.0,3.4657359027997265,91651,28198.0
1350,The Omen,Horror|Mystery|Thriller,Gregory Peck|Lee Remick|David Warner|Billie Whitelaw|Harvey Stephens,Richard Donner,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil.",en,https://image.tmdb.org/t/p/w500/mDcjjEu1fMNmsXi4l4D8IftlTix.jpg,3.8181818181818183,22.0,11.971887006274935,75005,794.0
1351,Blood and Wine,Crime|Drama|Thriller,Jack Nicholson|Stephen Dorff|Jennifer Lopez|Judy Davis|Michael Caine,Bob Rafelson,"A man who has failed as a father and husband commits a heist to make money for his fledging business, but things become complicated when his wife interferes.",en,https://image.tmdb.org/t/p/w500/diFSUAvHZE6rkKqfP3J3qf19Z2X.jpg,2.3333333333333335,3.0,3.2346868426130784,115710,31640.0
1352,Albino Alligator,Crime|Thriller,Matt Dillon|Faye Dunaway|Gary Sinise|William Fichtner|Viggo Mortensen,Kevin Spacey,"While escaping from a foiled robbery attempt, three thieves find themselves surrounded by police at a New Orleans bar--only they're not the people the police are searching for.",en,https://image.tmdb.org/t/p/w500/jOyV5Rb1MaMUl6XrWWossVTm7BA.jpg,2.25,2.0,2.471877649503247,115495,8744.0
1353,The Mirror Has Two Faces,Comedy|Drama|Romance,Barbra Streisand|Jeff Bridges|Pierce Brosnan|Lauren Bacall|Mimi Rogers,Barbra Streisand,"Rose Morgan, who still lives with her mother, is a professor of Romantic Literature who desperately longs for passion in her life. Gregory Larkin, a mathematics professor, has been burned by passionate relationships and longs for a sexless union based on friendship and respect.",en,https://image.tmdb.org/t/p/w500/ekk8MKMp3tlJjcMuhOgKsMCRrvR.jpg,3.375,4.0,5.431852954465088,117057,25189.0
1354,Breaking the Waves,Drama|Mystery,Emily Watson|Stellan Skarsgård|Katrin Cartlidge|Jean-Marc Barr|Adrian Rawlins,Lars von Trier,"In a small, conservative Scottish village, an oilman is paralyzed in an accident. His wife, who prayed for his return, feels guilty; even more, when he urges her to have sex with another.",da,https://image.tmdb.org/t/p/w500/dQWMcdHXUOSHtr7ypOCa5T79JMS.jpg,4.071428571428571,7.0,8.46629770541076,115751,145.0
1355,Nightwatch,Horror|Thriller,Ewan McGregor|Patricia Arquette|Josh Brolin|Lauren Graham|Nick Nolte,Ole Bornedal,A law student takes a job as a night watchman at a morgue and begins to discover clues that implicate him as the suspect in a series of murders.,en,https://image.tmdb.org/t/p/w500/2ueCI9QX9AGa4SzJgrvK1fONCa5.jpg,2.0,3.0,2.772588722239781,119791,2212.0
1356,Star Trek: First Contact,Action|Adventure|Sci-Fi|Thriller,Patrick Stewart|Jonathan Frakes|Brent Spiner|LeVar Burton|Michael Dorn,Jonathan Frakes,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",en,https://image.tmdb.org/t/p/w500/iqhHe893Vcf07jNkNQ31tu85dKG.jpg,3.879120879120879,91.0,17.540564480201223,117731,199.0
1357,Shine,Drama|Romance,Geoffrey Rush|Noah Taylor|Armin Mueller-Stahl|Lynn Redgrave|Googie Withers,Scott Hicks,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",en,https://image.tmdb.org/t/p/w500/cbmThowj2XAW7lKlMAXmnhZvjGI.jpg,4.0,24.0,12.875503299472802,117631,7863.0
1358,Sling Blade,Drama,Billy Bob Thornton|Dwight Yoakam|J. T. Walsh|John Ritter|Lucas Black,Billy Bob Thornton,"Karl Childers, a mentally disabled man, has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, he is deemed fit to be released into the outside world.",en,https://image.tmdb.org/t/p/w500/ivBIBd1LNaozcmytZUyE1yIXZms.jpg,3.8404255319148937,47.0,14.867059201465413,117666,12498.0
1359,Jingle All the Way,Children|Comedy,Arnold Schwarzenegger|Sinbad|Phil Hartman|Rita Wilson|Robert Conrad,Brian Levant,"Howard Langston, a salesman for a mattress company, is constantly kept busy at his job, disappointing his son. After he misses his son's karate exposition, Howard vows to make it up to him by buying an action figure of his son's favorite television hero for Christmas. Unfortunately for Howard, it is Christmas Eve, and every store is sold out of Turbo Man. Now, Howard must travel all over town and compete with everybody else to find a Turbo Man action figure.",en,https://image.tmdb.org/t/p/w500/lHLOUt0ZIQLC5asHdIQBoTUvaEp.jpg,2.861111111111111,18.0,8.42436707928176,116705,9279.0
1361,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,Damien Echols|Jason Baldwin|Jessie Misskelley Jr.|Joe Berlinger|Bruce Sinofsky,Joe Berlinger|Bruce Sinofsky,A horrific triple child murder leads to an indictment and trial of three nonconformist boys based on questionable evidence.,en,https://image.tmdb.org/t/p/w500/h65fwEQTv9zRNyEuExE1wAk5CQ2.jpg,4.083333333333333,6.0,7.945799775309195,117293,17204.0
1363,The Preacher's Wife,Drama,Denzel Washington|Whitney Houston|Courtney B. Vance|Gregory Hines|Jenifer Lewis,Penny Marshall,"Good-natured Reverend Henry Biggs finds that his marriage to choir mistress Julia is flagging, due to his constant absence caring for the deprived neighborhood they live in. On top of all this, his church is coming under threat from property developer Joe Hamilton. In desperation, Biggs prays to God for help – which arrives in the form of an angel named Dudley.",en,https://image.tmdb.org/t/p/w500/z1mU4g9poAgoDQRNLcfNdj3iiMs.jpg,3.5,5.0,6.271158142298193,117372,21539.0
1365,Ridicule,Drama,Charles Berling|Jean Rochefort|Fanny Ardant|Judith Godrèche|Bernard Giraudeau,Patrice Leconte,"To get royal backing on a needed drainage project, a poor French lord must learn to play the delicate games of wit at court at Versailles.",fr,https://image.tmdb.org/t/p/w500/j78rRskAapKtILalcxAmdskGtzb.jpg,3.5833333333333335,6.0,6.97284470078154,117477,12709.0
1366,The Crucible,Drama,Daniel Day-Lewis|Winona Ryder|Paul Scofield|Joan Allen|Bruce Davison,Nicholas Hytner,A Salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials.,en,https://image.tmdb.org/t/p/w500/zv69Rev43me5gQ68x7fk1mQzhHn.jpg,3.9,5.0,6.987861929989414,115988,20539.0
1367,101 Dalmatians,Adventure|Children|Comedy,Glenn Close|Jeff Daniels|Joely Richardson|Joan Plowright|Hugh Laurie,Stephen Herek,"An evil, high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.",en,https://image.tmdb.org/t/p/w500/8o2ADoAyG796UwTjwBFjPyBz0yG.jpg,3.074468085106383,47.0,11.901883959067877,115433,11674.0
