index,actor,movies_count,total_users,avg_rating,image_url
13788,Peter Cushing,9,271,3.2511111111111113,https://image.tmdb.org/t/p/w500/if5g03wn6uvHx7F6FxXHLebKc0q.jpg
3766,Danny Trejo,9,31,3.071111111111111,https://image.tmdb.org/t/p/w500/7JrUkRGBscZ1Hy5JinaaXjjzSCF.jpg
3755,Danny McBride,9,82,3.1744444444444446,https://image.tmdb.org/t/p/w500/sVFPzl2t5QlGudQKWAszIWZCXZv.jpg
13281,Omar Epps,9,33,2.993333333333333,https://image.tmdb.org/t/p/w500/iURSiniuHrfOCtjVMAw9HKxJh6z.jpg
7400,James Mason,9,113,3.6355555555555554,
9694,Kevin Dunn,9,177,3.0266666666666664,https://image.tmdb.org/t/p/w500/7dqLQjMNCQnuxQJQwQ5Ozz16LBq.jpg
5843,Geoffrey Lewis,9,40,3.1500000000000004,https://image.tmdb.org/t/p/w500/codb8rrsNqnsq3e0MHkH3kAAJwg.jpg
11953,Melissa Leo,9,41,3.0655555555555556,https://image.tmdb.org/t/p/w500/tKNTvhmuO7FZMYYgRrZB6k8FT5K.jpg
17546,Victor Garber,9,122,3.187777777777778,https://image.tmdb.org/t/p/w500/zPkpRPdW7rEm4fjgoJNz8hAZ6av.jpg
5534,Frank Whaley,9,147,3.381111111111111,https://image.tmdb.org/t/p/w500/fYcqfn6nQy8qO40DMBdDzWQuloq.jpg
584,Alison Pill,9,73,3.3655555555555554,https://image.tmdb.org/t/p/w500/ebcCkhqFtHvHx5dkBfVmlAknDxC.jpg
3533,Dabney Coleman,9,84,3.04,https://image.tmdb.org/t/p/w500/1Evye7M6ndlNIIfs5s8tBFWWhhT.jpg
17651,Virginia Madsen,9,97,2.776666666666667,https://image.tmdb.org/t/p/w500/2u72BF7i189nAcX1kEJLjGMsb0c.jpg
10249,Lee J. Cobb,9,142,3.348888888888889,https://image.tmdb.org/t/p/w500/yxMxBvM0PZwu7YXQamG0kFwt9DZ.jpg
16234,Stephen Tobolowsky,9,183,2.7788888888888885,https://image.tmdb.org/t/p/w500/uL8yfcm0dCFYFQt052kczVQVvac.jpg
11805,Maury Chaykin,9,94,2.8944444444444444,https://image.tmdb.org/t/p/w500/Aqmsu1UHo40Md4RlLGfotSt8Lrr.jpg
10170,Lauren Graham,9,71,2.7633333333333336,https://image.tmdb.org/t/p/w500/3leQVZnthAZwngH7HAD6T7qfsVu.jpg
16298,Steve Whitmire,9,94,2.856666666666667,https://image.tmdb.org/t/p/w500/q1EVmCM1lKjI5OJOCmnvmYPWztp.jpg
10229,Lea Thompson,9,402,2.898888888888889,https://image.tmdb.org/t/p/w500/85E9NTEfkRdUdK4kTrrnk5of25w.jpg
13757,Pete Postlethwaite,9,240,3.1177777777777775,https://image.tmdb.org/t/p/w500/4RxwgdF1WXKjXaaAXIWeFqtMWfD.jpg
5048,Eric Idle,9,381,3.398888888888889,https://image.tmdb.org/t/p/w500/1Vj7Lvrl8OHby7AeOK1Z07JyeMp.jpg
15485,Sarah Silverman,9,99,3.1277777777777778,https://image.tmdb.org/t/p/w500/g5G711XyVokJm2RoItpkaHa8mkQ.jpg
4329,Dominic Cooper,9,32,3.4722222222222223,https://image.tmdb.org/t/p/w500/wFPdARerxpaAaHucYGTSNqViWpn.jpg
7589,Jason Alexander,9,264,2.58,https://image.tmdb.org/t/p/w500/qRezZ2yhM2bmBERt7jVcxo8RVSA.jpg
5688,Gabriel Macht,9,56,2.891111111111111,https://image.tmdb.org/t/p/w500/lacMH4Ju1x9AsKXm7mDkklSsPyV.jpg
7612,Jason Isaacs,9,109,3.3133333333333335,https://image.tmdb.org/t/p/w500/s6XRFjqUsrDJfDQuXPOoExAYPmb.jpg
14833,Roberto Benigni,9,114,3.7399999999999998,https://image.tmdb.org/t/p/w500/ba1Sg02XxCphu6E1dWDMAH1GzeE.jpg
11588,Mary Stuart Masterson,9,87,3.2622222222222224,https://image.tmdb.org/t/p/w500/sxQksTRKrubxcfjA5f1cQIr7dk9.jpg
3523,D. B. Sweeney,9,49,2.9566666666666666,https://image.tmdb.org/t/p/w500/enY28APVRWfyHjGAkh6VCkYCWOA.jpg
13677,Paula Patton,9,59,3.1533333333333333,https://image.tmdb.org/t/p/w500/afEkMmwkHkmBsOHeor2vZKWzeGf.jpg
9184,Jürgen Prochnow,9,156,2.76,https://image.tmdb.org/t/p/w500/45gcCuTcZdqpVISh5C8q1N9HyEz.jpg
12496,Miranda Otto,9,91,3.192222222222222,https://image.tmdb.org/t/p/w500/lVkzCNNGwesZjOmwrDjro6ZPar.jpg
3597,Dan Hedaya,9,67,3.0211111111111113,https://image.tmdb.org/t/p/w500/evL3mV8hNIjZOb1XG3qtgmiTgS5.jpg
4273,Diego Luna,9,139,3.5999999999999996,https://image.tmdb.org/t/p/w500/1ir9E1qXmfsSTG2jQknz2tLb54E.jpg
2332,Bruno Ganz,9,53,3.718888888888889,https://image.tmdb.org/t/p/w500/8bhS1PObqe8OOVcyIRxV5Rcdufd.jpg
11556,Mary Elizabeth Mastrantonio,9,179,3.1033333333333335,https://image.tmdb.org/t/p/w500/vbZ1E557K5oj34xLHR5ErO8wPCi.jpg
10106,Larry Miller,9,131,2.7733333333333334,
7669,Jay Mohr,9,105,2.55,https://image.tmdb.org/t/p/w500/nk9q6JdcFQMLhaElN4lpUkxuqbd.jpg
13322,Oscar Isaac,9,87,3.2655555555555558,https://image.tmdb.org/t/p/w500/dW5U5yrIIPmMjRThR9KT2xH6nTz.jpg
13329,Ossie Davis,9,106,3.4722222222222223,https://image.tmdb.org/t/p/w500/ubOu0TvauzO1gdPe7eVSJuCx8Rz.jpg
5287,Fairuza Balk,9,103,2.8833333333333333,https://image.tmdb.org/t/p/w500/3bY6We84Qrfj9ftqbqgnBCNsYb5.jpg
2051,Bonnie Hunt,9,300,2.7066666666666666,https://image.tmdb.org/t/p/w500/tT9C6uLztgN8OxJULq6F9iEzqlA.jpg
4778,Eli Wallach,9,186,3.381111111111111,https://image.tmdb.org/t/p/w500/egLe8r2PwbTx9ocwS1Zu2vsYC9v.jpg
8230,JoBeth Williams,9,83,2.751111111111111,https://image.tmdb.org/t/p/w500/nL9ZdnI50y1yRVvmz0P61TxjZsF.jpg
6223,Gregory Hines,8,43,2.77875,
12749,Nancy Travis,8,65,2.74,https://image.tmdb.org/t/p/w500/8NVTIgCYB6H0GrAwNPLwdU92pdt.jpg
3939,David Krumholtz,8,210,3.245,https://image.tmdb.org/t/p/w500/2vaimzfyPQVxZGHbQS5M3z3tZw0.jpg
15947,Simon Baker,8,70,3.34375,https://image.tmdb.org/t/p/w500/8RPbdwSOJ3DEQDQaj05zBFaUu5f.jpg
8179,Jim Varney,8,253,2.525,https://image.tmdb.org/t/p/w500/zvBFmvKUrPvE6FW35O3RP4i1ZPp.jpg
1973,Blake Lively,8,58,2.88125,https://image.tmdb.org/t/p/w500/oWQG50XE8uTYYskUOs5LLj4dMZS.jpg
9209,Kal Penn,8,85,2.715,https://image.tmdb.org/t/p/w500/gRwpdK4LUyQfuF9S7CGbCkMOp9j.jpg
9149,Justin Bartha,8,169,2.97875,https://image.tmdb.org/t/p/w500/pv6DpCzZVNZIposxZfZJ1pDeAlL.jpg
6672,Hilary Duff,8,31,3.0774999999999997,https://image.tmdb.org/t/p/w500/2CCWB8ow2S1jxTrajq1YKOubFGN.jpg
4327,Domhnall Gleeson,8,87,3.74375,https://image.tmdb.org/t/p/w500/uDbwncuKlqL0fAuucXSvgakJDrc.jpg
15614,Sean Patrick Flanery,8,96,3.655,https://image.tmdb.org/t/p/w500/aHQtxIjMEDWdXqvFJplx0Kcwdn6.jpg
3582,Damon Wayans,8,58,2.57625,https://image.tmdb.org/t/p/w500/10gs0DB8ulakUN47hZwFRr5UdT0.jpg
8628,John Ritter,8,75,2.6325,https://image.tmdb.org/t/p/w500/opfNiumC8LjFoUwaOKrDGuNbIPM.jpg
5589,Fred MacMurray,8,64,3.13375,https://image.tmdb.org/t/p/w500/lxxixlFMNH0JuA9K0K3mJmigYcc.jpg
7733,Jean Simmons,8,44,3.44875,https://image.tmdb.org/t/p/w500/scbR91Bl4SbfQqhXaH6OfhjxfYt.jpg
5609,Freddie Highmore,8,126,3.14,https://image.tmdb.org/t/p/w500/berpjuXALltPnJSkISZfQEDGnYQ.jpg
13768,Peter Berg,8,75,2.92125,
12995,Nicol Williamson,8,67,2.69,https://image.tmdb.org/t/p/w500/hCGo3mIwSIE9VDOALwEfZUN7BGw.jpg
7601,Jason Clarke,8,64,3.2150000000000003,https://image.tmdb.org/t/p/w500/jGMOmi7LxpSO6842gJOZKt1gs9N.jpg
14015,Piper Laurie,8,78,3.2925,https://image.tmdb.org/t/p/w500/ccMC4RssRDKU6cz6K7rxiq1t2Hp.jpg
2104,Bradley Whitford,8,92,3.5725,https://image.tmdb.org/t/p/w500/oeDv2qZWTxELLaNtOIoeG72leNY.jpg
1049,Annabeth Gish,8,60,3.16375,https://image.tmdb.org/t/p/w500/3638kxttWkooNhhfgI36cpSrTSk.jpg
4332,Dominic Purcell,8,23,2.58625,https://image.tmdb.org/t/p/w500/30giDZ53c8f72pPbXCLK9xMSAnw.jpg
17823,Wendy Crewson,8,153,2.51125,https://image.tmdb.org/t/p/w500/8Gtf0xbgknGxNaGv7flfRhQ42K2.jpg
7417,James Rebhorn,8,125,3.1225,https://image.tmdb.org/t/p/w500/jj0BdR2nFO02xJ5eB5Gw1bkVbBG.jpg
8674,John Wood,8,126,3.5549999999999997,
15542,Scott Bakula,8,34,2.8175,https://image.tmdb.org/t/p/w500/meZvcpXmcFlrJUeme4UpH4GZeNV.jpg
7569,Jared Harris,8,62,3.2725,https://image.tmdb.org/t/p/w500/r9nIq0jPz1oBm4WwtlZhqlsX8p0.jpg
5736,Garrett Hedlund,8,43,2.98375,https://image.tmdb.org/t/p/w500/9zec61HuFJgiUEzPSt0NfPIj0Xv.jpg
8609,John P. Ryan,8,44,2.65625,https://image.tmdb.org/t/p/w500/6WV5Sv2YnFG0W1rVnxOxpLyIFUM.jpg
17218,Tony Todd,8,47,3.20125,https://image.tmdb.org/t/p/w500/5fZ0hKcRtFIFdgBFSL40LVFylfW.jpg
14691,Robert Davi,8,76,2.89,https://image.tmdb.org/t/p/w500/yizOUAKs59CwKM6pU30gIP9gTup.jpg
17605,Vincent Gardenia,8,78,3.1637500000000003,https://image.tmdb.org/t/p/w500/xoJsXDJTNV4MUCqciN3ThcQrPdP.jpg
17563,Victor Wong Chi-Keung,8,81,2.825,https://image.tmdb.org/t/p/w500/3XvU2mK3i5V8Un7HyZn5pVnp4qw.jpg
3623,Dana Carvey,8,112,2.97125,https://image.tmdb.org/t/p/w500/qlb0apjFhoQ9UwCcvzrLm1mTIx0.jpg
5704,Gaby Hoffmann,8,118,3.065,https://image.tmdb.org/t/p/w500/bMdxuHqCJkf4dAFKleYRs2GXDN9.jpg
5703,Gabrielle Union,8,61,3.13375,https://image.tmdb.org/t/p/w500/toeSCybsYufRKfgz77AKy4C8axD.jpg
3451,Craig Ferguson,8,85,3.7962499999999997,
17011,Tobin Bell,8,69,3.21,https://image.tmdb.org/t/p/w500/q21uuCtTioIVcGc3a1Q0DpdcNMO.jpg
12934,Nicholas Hoult,8,137,3.19125,https://image.tmdb.org/t/p/w500/laeAYQVBV9U3DkJ1B4Cn1XhpT8P.jpg
14872,Rock Hudson,8,23,3.5625,https://image.tmdb.org/t/p/w500/6DQsctwdw7vC3asZMTCpH88OE1S.jpg
11899,Megan Fox,8,84,2.41875,https://image.tmdb.org/t/p/w500/9khvk5svs81TLqIGlI3ZJqYtqaY.jpg
3437,Courtney B. Vance,8,56,3.0637499999999998,https://image.tmdb.org/t/p/w500/6ci3wf6oecjz875QRwryOsapW0Y.jpg
15630,Sebastian Stan,8,106,3.25375,https://image.tmdb.org/t/p/w500/nKZgixTbHFXpkzzIpMFdLX98GYh.jpg
15620,Sean Young,8,348,3.04375,https://image.tmdb.org/t/p/w500/yfJADYt6xYPpg1g7Z7TTW0bcL2s.jpg
15784,Shawn Hatosy,8,68,2.97625,https://image.tmdb.org/t/p/w500/ck89JiJcY9ovd7hXHatZsKMQvhm.jpg
15752,Sharlto Copley,8,129,3.31125,https://image.tmdb.org/t/p/w500/em89OJJvBRX7kNJJPASmNKQujsC.jpg
2796,Charles Martin Smith,8,142,3.44875,https://image.tmdb.org/t/p/w500/uzm5v0Q7nCH223EvPiJyh9Y0qiN.jpg
2792,Charles Laughton,8,35,4.0175,https://image.tmdb.org/t/p/w500/lhk6flmWDZMOLwq8VILMD6jH71F.jpg
13034,Nigel Hawthorne,8,164,3.22625,https://image.tmdb.org/t/p/w500/v8bin2HUa9gayqxmCnlRlh0taxq.jpg
9609,Ken Watanabe,8,252,3.235,
16562,T.J. Miller,8,140,2.70875,https://image.tmdb.org/t/p/w500/rRrVvBxOkyYM5XdLXimShHR1Itn.jpg
2503,Carl Weathers,8,308,2.7375,https://image.tmdb.org/t/p/w500/9Tot1ywxTQA3vFCcAjyK6h9Dao3.jpg
8862,Josh Duhamel,8,25,2.60125,https://image.tmdb.org/t/p/w500/5Rp9aeWdN2S623KCjwfii9MhDK1.jpg
11954,Melissa McCarthy,8,42,2.94125,https://image.tmdb.org/t/p/w500/yl0qva0O4u92fvtItakdvKmKrW9.jpg
17846,Wes Bentley,8,226,2.73625,https://image.tmdb.org/t/p/w500/voD93lzFZrr9xfAggwFcPRBi84i.jpg
5811,Gene Kelly,8,79,3.7887500000000003,https://image.tmdb.org/t/p/w500/g98yyY7oGrkocUxxJgOt82I7z6A.jpg
7856,Jeffrey Combs,8,39,3.42625,https://image.tmdb.org/t/p/w500/dfWcxKNsyGuN18GjWkbOmMhO4c9.jpg
2094,Brad Renfro,8,119,3.30125,https://image.tmdb.org/t/p/w500/oOtzyE9wkbBV58ZxyYsGzyPxoSw.jpg
13798,Peter Facinelli,8,62,2.46375,https://image.tmdb.org/t/p/w500/mmha3A5INmromiCsN8FBSLScVpZ.jpg
13790,Peter Dinklage,8,33,3.10375,https://image.tmdb.org/t/p/w500/9CAd7wr8QZyIN0E7nm8v1B6WkGn.jpg
7926,Jennifer Love Hewitt,8,96,2.51,https://image.tmdb.org/t/p/w500/kRySMLtckE7tl6136y0yzFYpUfE.jpg
4145,Denise Richards,8,174,3.27625,https://image.tmdb.org/t/p/w500/i1MDAhdjiqXWwEhr7ujnlk8ksdl.jpg
4175,Derek Jacobi,8,92,3.715,https://image.tmdb.org/t/p/w500/htc4eCYmNlVotcu8AFTbDiLBzsJ.jpg
10383,Leslie Bibb,8,128,3.3449999999999998,https://image.tmdb.org/t/p/w500/g3a1O9lOTZvrwQupUtg4Fc3CdTd.jpg
4513,Dougray Scott,8,124,2.91125,https://image.tmdb.org/t/p/w500/1fBd7n7s1Furk4kXN4YIcOD6mZb.jpg
711,America Ferrera,8,81,3.19125,https://image.tmdb.org/t/p/w500/7F84Lh2lKpvkM3EiOvqqvlOmw93.jpg
16986,Tina Fey,8,61,3.12125,https://image.tmdb.org/t/p/w500/yPTAi1iucXf85UpiFPtyiTSM6do.jpg
15363,Samantha Mathis,8,170,3.20625,https://image.tmdb.org/t/p/w500/7J7gvH1uRqfPAPlg7b35rrxSbLB.jpg
3363,Colm Meaney,8,78,3.5225,https://image.tmdb.org/t/p/w500/guL6RJdlRMtOJN3LoaY3G8hG4Rd.jpg
3362,Colm Feore,8,85,3.27125,https://image.tmdb.org/t/p/w500/jeotIVor4fH3oqxkRZ6qyUbgrJ3.jpg
12049,Michael Clarke Duncan,8,287,3.0575,https://image.tmdb.org/t/p/w500/3RX8OBqt3gbvFwKYZqiom4O3Ta6.jpg
7335,James Cagney,8,23,3.3737500000000002,https://image.tmdb.org/t/p/w500/haDKecHGGb1qh8gAoR3ExiJlujn.jpg
742,Amy Poehler,8,87,2.9325,https://image.tmdb.org/t/p/w500/rwmvRonpluV6dCPiQissYrchvSD.jpg
16206,Stephen Fry,8,121,3.7475,https://image.tmdb.org/t/p/w500/dH7GuUZ8QPM9RN99ak9KKOkSkdS.jpg
3822,Dave Goelz,8,149,3.20625,https://image.tmdb.org/t/p/w500/tBJDwH008IVSeTCB5e2P856NbIv.jpg
1859,Bill Duke,8,132,3.0,https://image.tmdb.org/t/p/w500/hZrYPwer5PeK77OEILkNWHVb3ss.jpg
13094,Noah Emmerich,8,184,3.36875,https://image.tmdb.org/t/p/w500/qwPPHYWJ3a9yRwFXicbbHsf60Nm.jpg
4178,Derek Luke,8,33,3.21125,https://image.tmdb.org/t/p/w500/sJR0LET3ppMwyqIMdV0B0LL9ObB.jpg
3265,Claudia Cardinale,8,53,3.58875,https://image.tmdb.org/t/p/w500/gbTVdZGrOwteJ7qYSzyn8XpUk0H.jpg
2912,Chico Marx,8,44,3.69125,https://image.tmdb.org/t/p/w500/skCr15bjcjhCheQMGvE4k3U0LGp.jpg
2905,Chi McBride,8,84,2.4699999999999998,https://image.tmdb.org/t/p/w500/cesCeJZ5gSywA9lTYReB5uhkfek.jpg
14039,Powers Boothe,8,116,3.51625,https://image.tmdb.org/t/p/w500/dOwVFE10FgpLXrKhPdEAplpESjR.jpg
4572,E. G. Daily,8,73,3.16375,https://image.tmdb.org/t/p/w500/sWLXj0yvpMEsZTIsS1ReVQzGnwO.jpg
4196,Dev Patel,8,96,3.4825,https://image.tmdb.org/t/p/w500/gnlTW9ntMD6Mf6egiHlBw6knlsU.jpg
16190,Stephen Baldwin,8,265,3.015,https://image.tmdb.org/t/p/w500/34GOuRYIkAcKW8newjrnYeC1QPK.jpg
13804,Peter Fonda,8,76,3.11375,https://image.tmdb.org/t/p/w500/dgorN06SQ9ZNL2NY3I7BNxg93lc.jpg
17296,Trey Parker,8,147,3.15875,https://image.tmdb.org/t/p/w500/pVEfyxGOBoKoirRZtmSsJ7PX91V.jpg
5204,Eva Green,8,127,3.255,https://image.tmdb.org/t/p/w500/vwjOWfUeDk5fQr8jraKlR1Yfxxq.jpg
4052,Dean Jones,8,38,2.72875,https://image.tmdb.org/t/p/w500/9jUcRVi2g2DSGErwzTwuZSyWGOp.jpg
4157,Dennis Haysbert,8,49,2.9575,https://image.tmdb.org/t/p/w500/lcnjaw2CFN6q9eaes1jTYrUB0rb.jpg
10448,Liam Hemsworth,8,121,3.44,https://image.tmdb.org/t/p/w500/7UIm9RoBnlqS1uLlbElAY8urdWD.jpg
4596,Ed Lauter,8,23,2.3475,https://image.tmdb.org/t/p/w500/5q1CNG6M4cKIrFjFmy7typjEPqt.jpg
1578,Barbara Stanwyck,8,61,3.67625,https://image.tmdb.org/t/p/w500/xBfikc66lCnShogMZX1k9cV7H26.jpg
7158,Jack Palance,8,82,2.825,https://image.tmdb.org/t/p/w500/fna5JPJcX6JnDDzpIypAYP8a3Mk.jpg
5907,George Segal,8,97,3.1775,
17912,William Baldwin,8,76,2.87,https://image.tmdb.org/t/p/w500/mFCUAl6Rko6ocONhFDCpztcmKXd.jpg
10499,Lin Shaye,8,23,2.78375,https://image.tmdb.org/t/p/w500/aL87Za52elH81zMiXQn5C7AXAeg.jpg
3800,Darren McGavin,8,112,3.50625,https://image.tmdb.org/t/p/w500/xD9rZ6SLGPVs6QHjart68QhjVTt.jpg
10649,Lloyd Bridges,8,218,3.31625,https://image.tmdb.org/t/p/w500/lO4HWxYvneC0dMFckK2WrKPZa9o.jpg
16059,Sophia Loren,8,68,3.38625,https://image.tmdb.org/t/p/w500/94Kglg5dsAgOKG76230FFN7m6W3.jpg
11048,Malin Åkerman,8,96,2.9425,https://image.tmdb.org/t/p/w500/q7U0YtgmqNa5oMBMzZ8JBLOKx6A.jpg
11150,Margaret Colin,8,51,2.8625,https://image.tmdb.org/t/p/w500/tsg9bGtD1mY1FLKIeIFUNeD5jpm.jpg
11145,Marg Helgenberger,8,153,3.24625,https://image.tmdb.org/t/p/w500/wPfXSAsk1l9Ry2sqN1Ei8GwjI9E.jpg
7995,Jeremy Sisto,8,51,3.04125,https://image.tmdb.org/t/p/w500/1XfuASLjBhGOhJ4os7juRJot2we.jpg
7975,Jeremy Davies,8,63,3.09125,https://image.tmdb.org/t/p/w500/tNtcpQnMxzl0OqVDsyA63oAgPbI.jpg
9560,Kelly McGillis,8,142,2.9175,https://image.tmdb.org/t/p/w500/150q3jC4YF1pzSCRe29Kn12W9Ao.jpg
4881,Elliot Page,8,234,3.13625,https://image.tmdb.org/t/p/w500/eCeFgzS8dYHnMfWQT0oQitCrsSz.jpg
8993,Judy Greer,8,59,2.8325,https://image.tmdb.org/t/p/w500/j5fyC7BdkhheN9A93ryEvHAP4Nl.jpg
12150,Michael Nyqvist,8,94,3.325,https://image.tmdb.org/t/p/w500/d9nGt8MloJwosRbGp10gaeHExcZ.jpg
3244,Clark Gable,8,75,3.7475,https://image.tmdb.org/t/p/w500/qD6WJzydym7n7fCeL9PGnHe1aEV.jpg
2269,Brittany Snow,8,51,2.6237500000000002,https://image.tmdb.org/t/p/w500/uSQW2E7caOaXHBbvL2jdzGbwDwH.jpg
2257,Brion James,8,32,2.62375,https://image.tmdb.org/t/p/w500/qy5jIIsWrNCV1OVRaUiqYNhLLVT.jpg
13532,Patton Oswalt,8,84,3.515,https://image.tmdb.org/t/p/w500/ljQvjbPmcIAl205Lb2Mu4CW8WO7.jpg
9089,Julie Walters,8,90,3.11375,https://image.tmdb.org/t/p/w500/bCTkV2OUgzbJdQEoCk3GesE4DXq.jpg
12196,Michael Stuhlbarg,8,60,3.58125,https://image.tmdb.org/t/p/w500/aYB3SQm3h6ZyAdlbGyiNfakjx56.jpg
12285,Michelle Trachtenberg,8,65,2.725,https://image.tmdb.org/t/p/w500/8eb8ts6E7gM5SgEFn8VcXfGc39r.jpg
4102,Dee Wallace,8,145,3.1574999999999998,https://image.tmdb.org/t/p/w500/gVnwovXGgGcny8LJ3w9j3I9xTE7.jpg
13830,Peter Lawford,8,22,3.49625,https://image.tmdb.org/t/p/w500/bRZ2A4UR2JMMQxw0VxcMBQDgVQs.jpg
13261,Olivia Thirlby,8,28,2.9387499999999998,https://image.tmdb.org/t/p/w500/x9ZlUX617wi9li2TJ5UuYpHzPfN.jpg
10556,Lionel Barrymore,8,77,4.07,https://image.tmdb.org/t/p/w500/ru11rLUzzLwKjR0ykTLkNIN9jcJ.jpg
16077,Spalding Gray,8,30,3.265,https://image.tmdb.org/t/p/w500/qmEBNepXpBuDnW3gdkY2sHeoGkq.jpg
6916,Illeana Douglas,8,105,3.33875,https://image.tmdb.org/t/p/w500/tICmPFccAUAOmMXmqcpK8q03kYG.jpg
2247,Brie Larson,8,54,3.28125,https://image.tmdb.org/t/p/w500/iqZ5uKJWbwSITCK4CqdlUHZTnXD.jpg
16726,Ted Danson,8,54,3.36375,https://image.tmdb.org/t/p/w500/2QUEYVhrKbOkRKeFEUnc5sJby6a.jpg
4588,Ed Begley Jr.,8,30,3.11125,https://image.tmdb.org/t/p/w500/cdS6hZVabhpQ3UdIK0HNvYXj5IM.jpg
4859,Elle Fanning,8,44,3.04375,https://image.tmdb.org/t/p/w500/e8CUyxQSE99y5IOfzSLtHC0B0Ch.jpg
16895,Thora Birch,8,316,2.9375,https://image.tmdb.org/t/p/w500/m0D1wqgQeVCr7gWY7GVej7lZlwY.jpg
5956,Geraldine Page,8,25,3.1174999999999997,https://image.tmdb.org/t/p/w500/5G8uNYzNtEMBSnOUUs6ms1JcOJj.jpg
4683,Edward Everett Horton,8,22,3.69625,https://image.tmdb.org/t/p/w500/wtoC3cXLStuYmiEUVQavdvbh5Js.jpg
16067,Sophie Marceau,8,283,3.20125,https://image.tmdb.org/t/p/w500/b56TRCVVMZ2LMZqzXg0FxeGMd0u.jpg
4065,Debbie Reynolds,8,108,3.67625,https://image.tmdb.org/t/p/w500/2jG8pk5fr9ZgCQOH1cLVDWbbwBK.jpg
4017,David Warner,8,97,3.45,https://image.tmdb.org/t/p/w500/sJ5NyKkTmFGyiTrpCnZ1v0DSnQG.jpg
2392,C. Thomas Howell,8,47,3.1662500000000002,https://image.tmdb.org/t/p/w500/739YbFWpAYyo9neHvBGThgmT4YH.jpg
4040,DeForest Kelley,8,269,3.18125,https://image.tmdb.org/t/p/w500/qbcWkyGWvv5GKnbCqq9Pne09imA.jpg
4837,Elizabeth McGovern,8,32,3.66375,https://image.tmdb.org/t/p/w500/e69zJZNlRMDGaXuYaybnCPiJ8Cy.jpg
1664,Bela Lugosi,8,24,3.385,
3091,Christine Taylor,8,200,3.1625,
3114,Christopher Eccleston,8,140,3.0925000000000002,https://image.tmdb.org/t/p/w500/v6ezjezzDo6xP2wlONO5ZzBciwl.jpg
12816,Natasha Henstridge,8,120,2.64875,https://image.tmdb.org/t/p/w500/lfRFm3MLOGPtaDHWTstoQfKAyLM.jpg
10659,Logan Lerman,8,67,3.27875,https://image.tmdb.org/t/p/w500/wEte1WtpzwNzhA9adib1rJGbTvb.jpg
9397,Kathleen Quinlan,8,49,2.73375,https://image.tmdb.org/t/p/w500/ggzY1JfGsNfLa1UdnUiQWem0zMq.jpg
16712,Taylor Lautner,8,36,2.33875,https://image.tmdb.org/t/p/w500/mxersUkPKcpcHDtyJUmP8G5HDBk.jpg
4685,Edward Furlong,8,377,2.8275,https://image.tmdb.org/t/p/w500/A5VN6kcgVXoc4f1Ptp7Oba1hbx6.jpg
6811,Hume Cronyn,8,35,2.93125,https://image.tmdb.org/t/p/w500/dM7Yfswa4Hi6TU9jvMFrT9RbEDx.jpg
12779,Nastassja Kinski,8,28,2.86125,https://image.tmdb.org/t/p/w500/svYrIUXH59Dd9wp9HBpS1ASvRAu.jpg
12767,Naomie Harris,8,131,3.44125,https://image.tmdb.org/t/p/w500/41TVAcYqKKF7PGf3x7QfaLvkLSW.jpg
1685,Ben Chaplin,8,114,3.075,https://image.tmdb.org/t/p/w500/oJc9gA7cRvRg1v4tgeAmpkaqFxO.jpg
15067,Rosie Perez,8,105,3.44125,https://image.tmdb.org/t/p/w500/gITXAn0inTa9wELgvbONxiw1PWz.jpg
14740,Robert Joy,8,45,2.075,
13832,Peter Lorre,8,83,3.505,https://image.tmdb.org/t/p/w500/hgum7XGkYgiJ8jkFr4MC03PCnD4.jpg
6435,Harpo Marx,8,44,3.69125,https://image.tmdb.org/t/p/w500/1IVJmmYcp9XCuALQIRA8peLA6wI.jpg
6248,Groucho Marx,8,44,3.69125,https://image.tmdb.org/t/p/w500/pJEDzCd8XbvZkOvpn8SKLol5PEE.jpg
1758,Bernadette Peters,8,36,3.4525,https://image.tmdb.org/t/p/w500/x2hZ6AsIAfb5t512Q72SYtdNdZf.jpg
14988,Ron Silver,8,61,2.92,
6629,Henry Thomas,8,211,3.2925,https://image.tmdb.org/t/p/w500/tyTcpTMIAyIIy30u8N59G0PI06f.jpg
1720,Ben Whishaw,8,22,3.59375,https://image.tmdb.org/t/p/w500/2GBtQ6scGeSHkX1urOP1EJbmksx.jpg
6452,Harry Connick Jr.,8,118,3.195,https://image.tmdb.org/t/p/w500/il1t0cshowbZ6mMtH1930baQx9n.jpg
14263,Raymond J. Barry,8,121,3.06875,https://image.tmdb.org/t/p/w500/8rJs8BQMoVqEjjCHCS4i7o7joJ6.jpg
74,Adam Goldberg,7,250,3.2257142857142855,https://image.tmdb.org/t/p/w500/xEbqDqTWlSSCi4v8FI3S9YSEPJz.jpg
6572,Helen Shaver,7,33,2.957142857142857,https://image.tmdb.org/t/p/w500/4RcaswFfLR8D3bQBHVlxyBR0R0H.jpg
14173,Ralph Macchio,7,160,3.154285714285714,https://image.tmdb.org/t/p/w500/AoqqL9UlyPrcTLnpzbQvKXPvXrz.jpg
14165,Ralph Bellamy,7,200,3.7800000000000002,https://image.tmdb.org/t/p/w500/vC6cdrUUewgurTlVXt36eRAtQKb.jpg
